Interne ID;Kunden-ID;Zentrale;Name;Straße;PLZ;Ort;BL/Region;AD-Außendienst / RFE-Merchandiser;RFE - letzter Besuch;Besuchsintervall in Tagen;RFE-Level;Channel
1548;M262;DE MSH GERMANY;MediaMarkt;Münchner Straße 173;85757;Karlsfeld;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);17.01.2024;180;D;Media Markt
1551;M073;DE MSH GERMANY;MediaMarkt;Pankstraße 32-39;13357;Berlin;BE;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);19.10.2023;90;C;Media Markt
1553;1232930;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Electronic Objekt Görlitz GmbH;Nieskyer Straße 100;2828;Görlitz;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;EP
1554;M058;DE MSH GERMANY;MediaMarkt;Ostsee-Park-Straße 3;18069;Rostock;MV;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);05.01.2024;42;B;Media Markt
1562;S338;DE MSH GERMANY;SATURN;De-Gasperi-Passage 8;22850;Norderstedt;SH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);07.11.2023;42;B;Saturn
1565;55700;DE EXPERT GERMANY;expert Jakob Eschwege GmbH;Dünzebacher Straße 2e;37269;Eschwege;HE;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Euronics
1566;S064;DE MSH GERMANY;MediaMarkt;Schleifmühleweg 36;72070;Tübingen;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);17.10.2023;42;B;Saturn
1567;M100;DE MSH GERMANY;MediaMarkt;Böcklerstraße 5;31789;Hameln;NI;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);15.01.2024;180;D;Media Markt
1570;1167910;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Chemnitz;Wladimir-Sagorski-Straße 22;9122;Chemnitz;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;EP
1571;M192;DE MSH GERMANY;MediaMarkt;Dieselstraße 1;66740;Saarlouis;SL;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);21.11.2022;42;B;Media Markt
1576;M204;DE MSH GERMANY;MediaMarkt;Hans-Krämer-Straße 31;94469;Deggendorf;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);04.09.2023;180;D;Media Markt
1579;S031;DE MSH GERMANY;SATURN;Am Westpark 7;85057;Ingolstadt;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);06.03.2024;21;A;Saturn
1580;47700;DE EXPERT GERMANY;Expert;Von-Brug-Straße 7;82467;Garmisch-Partenkirchen;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);09.10.2023;180;D;Expert
1601;M279;DE MSH GERMANY;MediaMarkt;Carl-Zeiss-Straße 96;73431;Aalen;BW;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);28.06.2023;90;C;Media Markt
1603;M009;DE MSH GERMANY;MediaMarkt;Petersberger Straße 36;36037;Fulda;HE;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);27.11.2023;21;A;Media Markt
1606;1101226;DE EURONICS GERMANY;EURONICS XXL Borna;Am Wilhelmschacht 34;4552;Borna;SN;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);14.06.2023;180;D;Euronics
1607;M017;DE MSH GERMANY;MediaMarkt;Unter den Linden 8;72762;Reutlingen;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);20.12.2023;42;B;Media Markt
1609;506099;DE EURONICS GERMANY;EURONICS XXL Frequenz;An der Ziegelei 6;1454;Radeberg;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);24.11.2023;180;D;Euronics
1611;M162;DE MSH GERMANY;MediaMarkt;Meistershofener Straße 14;88045;Friedrichshafen;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);14.11.2023;42;B;Media Markt
1622;1129300;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Frankfurt/Oder;Spitzkrugring 1;15234;Frankfurt (Oder);BB;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);23.08.2023;180;D;EP
1623;S335;DE MSH GERMANY;SATURN;Babelsberger Straße 4-6;14473;Potsdam;BB;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);21.06.2022;90;C;Saturn
1628;49100;DE EXPERT GERMANY;HEM expert Schwäbisch Hall;Raiffeisenstraße 22;74523;Schwäbisch Hall;BW;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);22.11.2023;180;D;Expert
1629;S019;DE MSH GERMANY;Saturn;Friedrich-Ebert-Platz 1;58095;Hagen;NW;Peter Grosse (AD), Markus Lammer (AD), Hakim Kouji (RFE);30.06.2021;;B;Saturn
1632;M224;DE MSH GERMANY;MediaMarkt;Offenbacher Straße 9;63128;Dietzenbach;HE;Marcus Beykirch (AD), Markus Lammer (AD), Paul Janzen (RFE);28.02.2024;90;C;Media Markt
1634;S317;DE MSH GERMANY;SATURN;Berliner Straße 13;89250;Senden;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);24.08.2023;90;C;Saturn
1636;M115;DE MSH GERMANY;MediaMarkt;Schönbachstraße 192;86154;Augsburg;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);01.02.2024;42;B;Media Markt
1642;M245;DE MSH GERMANY;MediaMarkt;Hauptstraße 74-78;1587;Riesa;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);03.10.2023;180;D;Media Markt
1651;44600;DE EXPERT GERMANY;expert Jakob Hof GmbH;Schleizer Straße 49;95028;Hof;BY;Marco Kolibius (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Expert
1655;M079;DE MSH GERMANY;MediaMarkt;August-Fischer-Platz 1;87435;Kempten (Allgäu);BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);17.11.2023;21;A;Media Markt
1661;S306;DE MSH GERMANY;SATURN;Nürnberger Straße 7;91052;Erlangen;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);05.10.2023;21;A;Saturn
1668;S073;DE MSH GERMANY;SATURN;Kurt-Blaum-Platz 8;63450;Hanau;HE;Marcus Beykirch (AD), Markus Lammer (AD), Paul Janzen (RFE);25.07.2023;90;C;Saturn
1671;M067;DE MSH GERMANY;MediaMarkt;Hannoversche Straße 53c;37075;Göttingen;NI;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);08.02.2024;42;B;Media Markt
1672;1100555;DE EURONICS GERMANY;Euronics Berlet Bergkamen;An der Bummannsburg 6;59192;Bergkamen;NW;Peter Grosse (AD), Markus Lammer (AD), Hakim Kouji (RFE);02.11.2023;180;D;Euronics
1673;1101834;DE EURONICS GERMANY;Otterswanger Str. 5;Otterswanger Straße 5;88630;Pfullendorf;BW;Markus Lammer (AD), Ronny Gornik (RFE);14.11.2023;180;D;Euronics
1674;1144030;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Weißenfels;Am Marktwege 2;6667;Weißenfels;ST;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;EP
1675;64000;DE EXPERT GERMANY;Expert;Herwigstraße 30;35683;Dillenburg;HE;Marcus Beykirch (AD), Markus Lammer (AD), Paul Janzen (RFE);22.02.2024;90;C;Expert
1676;38300;DE EXPERT GERMANY;Expert;Ramskamp 103;25337;Elmshorn;SH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);;;E - nicht besuchen;Expert
1679;1101040;DE EURONICS GERMANY;EURONICS XXL Freiberg;Dresdner Straße 54;9599;Freiberg;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;Euronics
1683;S069;DE MSH GERMANY;SATURN;Karlsruher Straße 51-57;75179;Pforzheim;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);05.03.2024;42;B;Saturn
1688;78100;DE EXPERT GERMANY;Expert;Sonsbecker Straße 44a;46509;Xanten;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;Expert
1691;M063;DE MSH GERMANY;MediaMarkt;Gänsbühl 2;88212;Ravensburg;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);14.11.2023;42;B;Media Markt
1693;S074;DE MSH GERMANY;SATURN;Residenzstraße 2-6;91522;Ansbach;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);07.03.2024;90;C;Saturn
1697;M132;DE MSH GERMANY;MediaMarkt;Langendorfer Straße 84-86;56564;Neuwied;RP;Marcus Beykirch (AD), Markus Lammer (AD), Hakim Kouji (RFE);22.01.2024;42;B;Media Markt
1700;25000;DE EXPERT GERMANY;Expert;Grünwalder Weg 22;82008;Unterhaching;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);23.01.2024;180;D;Expert
1701;52200;DE EXPERT GERMANY;Expert;Güterstraße 8;77815;Bühl;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);26.10.2023;90;C;Expert
1702;42100;DE EXPERT GERMANY;expert klein;Am Glockenturm 7;63814;Mainaschaff;BY;Marcus Beykirch (AD), Markus Lammer (AD), Paul Janzen (RFE);29.08.2023;180;D;Expert
1715;1168560;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Berlin-Pankow;Breite Straße 20;13187;Berlin;BE;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);05.01.2024;180;D;EP
1718;M186;DE MSH GERMANY;MediaMarkt;Hannoversche Straße 86;21079;Hamburg;HH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);19.03.2024;21;A;Media Markt
1725;36500;DE EXPERT GERMANY;expert Bening Osterholz-Scharmbeck;Am Pumpelberg 9;27711;Osterholz-Scharmbeck;NI;Markus Lammer (AD), Tatjana Treppesch (AD), Frank Friedrich (RFE);;;E - nicht besuchen;Expert
1731;M313;DE MSH GERMANY;MediaMarkt;Feringastraße 6;85774;Unterföhring;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);24.01.2024;180;D;Media Markt
1735;S083;DE MSH GERMANY;SATURN;Rathausplatz 20;67059;Ludwigshafen am Rhein;RP;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);18.05.2021;;C;Saturn
1739;1132270;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Saalfeld;Mittlerer Watzenbach 2;7318;Saalfeld/Saale;TH;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;X - unknown;EP
1743;1101167;DE EURONICS GERMANY;EURONICS XXL Böseleger;Langebrügger Straße 12;26655;Westerstede;NI;Markus Lammer (AD), Tatjana Treppesch (AD), Frank Friedrich (RFE);;;E - nicht besuchen;Euronics
1744;58601;DE EXPERT GERMANY;expert Riedel & Neumann;Jacobsonstraße 45;38723;Seesen;NI;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Expert
1747;47100;DE EXPERT GERMANY;expert Lichtenfels GmbH;Theodor-Heuss-Straße 59;96215;Lichtenfels;BY;Marco Kolibius (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Expert
1749;S062;DE MSH GERMANY;SATURN;Homberger Straße 20-22;47441;Moers;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);04.08.2023;90;C;Saturn
1752;1101425;DE EXPERT GERMANY;HEM expert Weinstadt;Kalkofenstraße 8;71384;Weinstadt;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Euronics
1760;S080;DE MSH GERMANY;SATURN;Mühlenstraße 3;26122;Oldenburg (Oldenburg);NI;Markus Lammer (AD), Tatjana Treppesch (AD), Frank Friedrich (RFE);25.01.2024;42;B;Saturn
1771;44205;DE EXPERT GERMANY;expert HERFAG Elektrotechnik GmbH;An der Burg 25;99974;Mühlhausen;TH;Marco Kolibius (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Expert
1776;1100092;DE EURONICS GERMANY;EURONICS XXL Biberach;Hubertus-Liebrecht-Straße 42;88400;Biberach an der Riß;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);23.01.2024;90;C;Euronics
1782;M168;DE MSH GERMANY;MediaMarkt;Hasengartenstraße 25;65189;Wiesbaden;HE;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);06.11.2023;90;C;Media Markt
1783;M103;DE MSH GERMANY;MediaMarkt;Einsteinstraße 130;81675;München;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);05.03.2024;21;A;Media Markt
1802;1157940;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Mülheim;Hans-Böckler-Platz 10;45468;Mülheim an der Ruhr;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;EP
1807;37600;DE EXPERT GERMANY;expert Sigmaringen;In den Käppeleswiesen 11;72488;Sigmaringen;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);23.01.2024;180;D;Expert
1809;S010;DE MSH GERMANY;SATURN;Bahnhofstraße 27a;33602;Bielefeld;NW;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);04.03.2024;21;A;Saturn
1812;M117;DE MSH GERMANY;MEDIA MARKT ROEHRSDORF;Ringstraße 29;9247;Röhrsdorf;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);05.01.2024;42;B;Media Markt
1815;72100;DE EXPERT GERMANY;Expert;Rodinger Straße 20;93413;Cham;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);28.11.2023;180;D;Expert
1819;86600;DE EXPERT GERMANY;Expert Torgau;Außenring 1;4860;Torgau;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);04.10.2023;180;D;Expert
1821;33900;DE EXPERT GERMANY;expert klein;Am Wandersmann 6;65719;Hofheim am Taunus;HE;Marcus Beykirch (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;Expert
1822;1154110;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Oberhausen;Concordiastraße 32;46049;Oberhausen;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);;;E - nicht besuchen;EP
1825;S300;DE MSH GERMANY;SATURN;Holm 57-61;24937;Flensburg;SH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);20.03.2024;42;B;Saturn
1827;S099;DE MSH GERMANY;SATURN;Ludgeristraße 100;48143;Münster;NW;Markus Lammer (AD), Tatjana Treppesch (AD), Hakim Kouji (RFE);22.01.2024;21;A;Saturn
1828;56004;DE EXPERT GERMANY;expert Neuenkirchen;Marktflecken 1;17498;Neuenkirchen;MV;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;Expert
1831;1155170;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Stendal;Industriestraße 16;39576;Stendal;ST;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;EP
1832;S101;DE MSH GERMANY;SATURN;Am Brand 41;55116;Mainz;RP;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);18.09.2023;21;A;Saturn
1836;S318;DE MSH GERMANY;SATURN;Gottlieb-Daimler-Straße 27;35398;Gießen;HE;Marcus Beykirch (AD), Markus Lammer (AD), Paul Janzen (RFE);22.02.2024;90;C;Saturn
1837;M077;DE MSH GERMANY;MediaMarkt;Prerower Platz 1;13051;Berlin;;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);31.10.2023;180;D;Media Markt
1838;63200;DE EXPERT GERMANY;expert Brumberg;Kösterskämpchen 2;58706;Menden;NW;Peter Grosse (AD), Markus Lammer (AD), Hakim Kouji (RFE);08.11.2023;90;C;Euronics
1840;1155200;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Aschersleben;Seegraben 5-6;6449;Aschersleben;ST;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;EP
1846;S072;DE MSH GERMANY;SATURN;Willy-Brandt-Platz 5;81829;München;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);13.03.2024;42;B;Saturn
1850;M147;DE MSH GERMANY;MediaMarkt;Borsigallee 39;60388;Frankfurt am Main;HE;Marcus Beykirch (AD), Markus Lammer (AD), Paul Janzen (RFE);20.09.2022;90;C;Media Markt
1856;S079;DE MSH GERMANY;Mediamarkt;Kamp 50;49074;Osnabrück;NI;Markus Lammer (AD), Tatjana Treppesch (AD), Paul Janzen (RFE);29.02.2024;21;A;Saturn
1861;M053;DE MSH GERMANY;MediaMarkt;Saarbrücker Straße 2;6188;Halle (Saale);SA;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);05.01.2024;42;B;Media Markt
1865;1155190;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Wernigerode;Halberstädter Straße 13;38855;Wernigerode;ST;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);23.11.2023;180;D;EP
1871;1207470;DE ELECTRONIC PARTNER GERMANY;expert Jakob Gotha GmbH;Bertha-v.-Suttner-Straße 2-8;99867;Gotha;TH;Marco Kolibius (AD), Markus Lammer (AD), Paul Janzen (RFE);;;E - nicht besuchen;EP
1875;M267;DE MSH GERMANY;MediaMarkt;Mailänder Platz 7;70173;Stuttgart;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;X - unknown;Media Markt
1878;1123690;DE ELECTRONIC PARTNER GERMANY;EP;Bahnhofstraße 33 - 38;12555;Berlin;BE;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;EP
1883;S325;DE MSH GERMANY;SATURN;Sofienstraße 5;69115;Heidelberg;BW;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);25.02.2022;;B;Saturn
1885;1127730;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Berlin-Prenzlauer Berg;Schönhauser Allee 79;10439;Berlin;BE;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);24.11.2023;90;C;EP
1886;M039;DE MSH GERMANY;MediaMarkt;Pohlweg 110;33100;Paderborn;NW;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);23.02.2024;21;A;Media Markt
1889;M021;DE MSH GERMANY;MediaMarkt;Nedderfeld 70;22529;Hamburg;HH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);22.03.2024;42;B;Media Markt
1890;23200;DE EXPERT GERMANY;Expert;Am Ziegelfeld 1;94474;Vilshofen;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Expert
1903;S204;DE MSH GERMANY;SATURN;Kuhgasse 8;52349;Düren;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);02.11.2023;180;D;Saturn
1907;35500;DE EXPERT GERMANY;expert Bening Buxtehude;Ostmoorweg 12;21614;Buxtehude;NI;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);;;E - nicht besuchen;Expert
1910;38600;DE EXPERT GERMANY;expert MegaLand Bad Segeberg;Eutiner Straße 26;23795;Bad Segeberg;SH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);;;E - nicht besuchen;Expert
1916;S060;DE MSH GERMANY;SATURN;Webergasse 1;1067;Dresden;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);06.01.2024;21;A;Saturn
1923;M140;DE MSH GERMANY;MediaMarkt;Niorter Straße 20;96450;Coburg;BY;Marco Kolibius (AD), Markus Lammer (AD), Robin Schürmann (RFE);28.06.2023;90;C;Media Markt
1929;M086;DE MSH GERMANY;MediaMarkt;Karl-Marx-Straße 66;12043;Berlin;BE;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;Media Markt
1931;53400;DE EXPERT GERMANY;Expert;Friedrich-List-Straße 15;88348;Bad Saulgau;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);13.11.2023;180;D;Expert
1933;1157570;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Bernau;Börnicker Chaussee 1-2;16321;Bernau;BB;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);31.10.2023;180;D;EP
1937;20700;DE EXPERT GERMANY;Expert;Wasserbreite 11-13;32257;Bünde;NW;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);18.01.2024;180;D;Expert
1939;39900;DE EXPERT GERMANY;expert Wolfenbüttel GmbH;Bahnhofstraße 6A;38300;Wolfenbüttel;NI;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);30.01.2024;180;D;Expert
1944;85800;DE ELECTRONIC PARTNER GERMANY;expert Brilon;Freiladestraße 17;59929;Brilon;NW;Peter Grosse (AD), Markus Lammer (AD), Paul Janzen (RFE);12.02.2024;180;D;EP
1945;1193260;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Waldkirch;Mauermattenstraße 5;79183;Waldkirch;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;EP
1948;1235150 / 1178840;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Freital;An der Spinnerei 8;1705;Freital;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;EP
1950;M310;DE MSH GERMANY;MediaMarkt;Bergstraße 7.1;69469;Weinheim;BW;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);10.11.2023;90;C;Media Markt
1953;M041;DE MSH GERMANY;MediaMarkt;Breslauer Straße 1a;66121;Saarbrücken;SL;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);06.02.2024;90;C;Media Markt
1954;1101420;DE EURONICS GERMANY;Euronics;Haagstrasse 60;66679;Losheim am See;SL;Marcus Beykirch (AD), Markus Lammer (AD), Ronny Gornik (RFE);;;E - nicht besuchen;Euronics
1955;M213;DE MSH GERMANY;MediaMarkt;Meininger Straße 21;97616;Bad Neustadt an der Saale;BY;Marco Kolibius (AD), Markus Lammer (AD), Robin Schürmann (RFE);08.11.2022;180;D;Media Markt
1956;M400;DE MSH GERMANY;MediaMarkt;Burgkirchener Straße 66;84489;Burghausen;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);08.11.2023;180;D;Media Markt
1957;M015;DE MSH GERMANY;MediaMarkt;Mannesmannallee 31;45475;Mülheim an der Ruhr;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);09.08.2023;90;C;Media Markt
1958;M060;DE MSH GERMANY;MediaMarkt;Heilbronner Straße 393-397;70469;Stuttgart;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);26.01.2024;42;B;Media Markt
1962;M118;DE MSH GERMANY;MediaMarkt;Langberger Weg 4;24941;Flensburg;SH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);23.01.2024;21;A;Media Markt
1963;M241;DE MSH GERMANY;MediaMarkt;Ramskamp 98;25337;Elmshorn;SH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);25.03.2024;42;B;Media Markt
1965;1184790;DE ELECTRONIC PARTNER GERMANY;MEDIMAX Freiberg;Häuersteig 3;9599;Freiberg;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);;;E - nicht besuchen;EP
1969;M157;DE MSH GERMANY;MediaMarkt;Lookenstr. 22-24;49808;Lingen;NI;Markus Lammer (AD), Tatjana Treppesch (AD), Frank Friedrich (RFE);02.08.2023;42;B;Media Markt
1972;S061;DE MSH GERMANY;SATURN;Kröpeliner Straße 54;18055;Rostock;MV;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Benjamin Steffens (RFE);07.12.2023;21;A;Saturn
1974;M282;DE MSH GERMANY;MediaMarkt;Steinbeisstraße 2;73054;Eislingen/Fils;BW;Ertan Kaya (AD), Markus Lammer (AD), Ronny Gornik (RFE);04.03.2024;21;A;Media Markt
1976;M048;DE MSH GERMANY;MediaMarkt;NOVA 1;6237;Leuna;ST;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);31.07.2023;42;B;Media Markt
1978;M240;DE MSH GERMANY;MediaMarkt;Wulfshofstraße 6-8;44149;Dortmund;NW;Markus Lammer (AD), Tatjana Treppesch (AD), Hakim Kouji (RFE);29.12.2023;90;C;Media Markt
1980;1101361;DE EURONICS GERMANY;EURONICS XXL Neu-Neu-Ulm;Otto-Hahn-Straße 4;89231;Neu-Ulm;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);;;E - nicht besuchen;Euronics
1982;S008;DE MSH GERMANY;SATURN;Richard-Matthaei-Platz 1;59065;Hamm;NW;Peter Grosse (AD), Markus Lammer (AD), Hakim Kouji (RFE);27.05.2022;42;B;Saturn
1984;M180;DE MSH GERMANY;MediaMarkt;Regensburger Straße 61;92637;Weiden;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);28.11.2023;21;A;Media Markt
1989;216111;DE EURONICS GERMANY;EURONICS XXL Rilke;Kieler Chaussee 6b;23758;Oldenburg in Holstein;SH;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);;;E - nicht besuchen;EP
1990;52801;DE EXPERT GERMANY;expert Soltau;Am Westerfeld 5;29614;Soltau;NI;Markus Lammer (AD), Lennart Strauß (AD), Stephanie Wruck (AD), Frank Friedrich (RFE);;;E - nicht besuchen;Expert
1991;M163;DE MSH GERMANY;MediaMarkt;Höhenstraße 10;65549;Limburg an der Lahn;HE;Marcus Beykirch (AD), Markus Lammer (AD), Paul Janzen (RFE);31.01.2024;90;C;Media Markt
1995;26100;DE EXPERT GERMANY;Expert;Anton-Huber-Straße 4;85435;Erding;BY;Ertan Kaya (AD), Markus Lammer (AD), Robin Schürmann (RFE);26.09.2023;180;D;Expert
1996;M028;DE MSH GERMANY;MediaMarkt;Voccartstraße 66;52134;Herzogenrath;NW;Tim Flink (AD), Markus Lammer (AD), Hakim Kouji (RFE);22.01.2024;21;A;Media Markt
2000;M083;DE MSH GERMANY;MediaMarkt;Franz-Mehring-Straße 169;8058;Zwickau;SN;Marco Kolibius (AD), Markus Lammer (AD), Benjamin Steffens (RFE);02.03.2022;180;D;Media Markt
